go:1125	shipped	cloud/plugin/esign/main.go:20 is the app binary and manifest/apps.go:458 the fleet row that routes /v1/esign; its own router projection cloud/plugin/esign/openapi.json publishes 13 operations, and every route HIP-1125 names resolves in the composed fleet document cloud/private.yaml
go:1126	shipped	cloud/plugin/framework/main.go:38 is the app binary and manifest/apps.go:221 the fleet row that routes /v1/framework; its own router projection cloud/plugin/framework/openapi.json publishes 16 operations, and every route HIP-1126 names resolves in the composed fleet document cloud/private.yaml
go:1127	shipped	cloud/plugin/gateway/main.go:20 is the app binary and manifest/apps.go:411 the fleet row that routes /v1/gateway; its own router projection cloud/plugin/gateway/openapi.json publishes 3 operations, and every route HIP-1127 names resolves in the composed fleet document cloud/private.yaml
go:1130	shipped	cloud/plugin/guide/main.go:20 is the app binary and manifest/apps.go:506 the fleet row that routes /v1/guide; its own router projection cloud/plugin/guide/openapi.json publishes 19 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1130 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1131	shipped	cloud/plugin/help/main.go:20 is the app binary and manifest/apps.go:228 the fleet row that routes /v1/help; its own router projection cloud/plugin/help/openapi.json publishes 4 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1131 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1132	shipped	cloud/plugin/index/main.go:20 is the app binary and manifest/apps.go:426 the fleet row that routes /v1/index; its own router projection cloud/plugin/index/openapi.json publishes 17 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1132 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1133	shipped	cloud/plugin/ingress/main.go:20 is the app binary and manifest/apps.go:75 the fleet row that routes /v1/ingress; its own router projection cloud/plugin/ingress/openapi.json publishes 18 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1133 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1134	shipped	cloud/plugin/kms/main.go:20 is the app binary and manifest/apps.go:68 the fleet row that routes /v1/kms; its own router projection cloud/plugin/kms/openapi.json publishes 7 operations, and every route HIP-1134 names resolves in the composed fleet document cloud/private.yaml
go:1135	shipped	cloud/plugin/legal/main.go:20 is the app binary and manifest/apps.go:516 the fleet row that routes /v1/legal; its own router projection cloud/plugin/legal/openapi.json publishes 11 operations, and every route HIP-1135 names resolves in the composed fleet document cloud/private.yaml
go:1136	shipped	cloud/plugin/marketing/main.go:20 is the app binary and manifest/apps.go:293 the fleet row that routes /v1/marketing; its own router projection cloud/plugin/marketing/openapi.json publishes 35 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1136 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1137	shipped	cloud/plugin/marketplace/main.go:20 is the app binary and manifest/apps.go:504 the fleet row that routes /v1/marketplace; its own router projection cloud/plugin/marketplace/openapi.json publishes 6 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1137 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1140	shipped	cloud/plugin/ml/main.go:20 is the app binary and manifest/apps.go:231 the fleet row that routes /v1/ml/health, /v1/ml/models; its own router projection cloud/plugin/ml/openapi.json publishes 7 operations, and every route HIP-1140 names resolves in the composed fleet document cloud/private.yaml
go:1141	shipped	cloud/plugin/pref/main.go:20 is the app binary and manifest/apps.go:408 the fleet row that routes /v1/pref; its own router projection cloud/plugin/pref/openapi.json publishes 2 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1141 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1142	shipped	cloud/plugin/prompt/main.go:20 is the app binary and manifest/apps.go:200 the fleet row that routes /v1/prompt; its own router projection cloud/plugin/prompt/openapi.json publishes 6 operations, and every route HIP-1142 names resolves in the composed fleet document cloud/private.yaml
go:1143	shipped	cloud/plugin/referral/main.go:20 serves 4 operations — /v1/referral, /v1/referral/claim and the two SuperAdmin paths at /v1/admin/referral/{bonuses,sweep} (manifest/apps.go under Name "referral"). The HIP writes all three admin addresses plural, /v1/admin/referrals/*; HIP-0139 §2.2 makes the singular canonical and the router serves only that, so each operation resolves at a spelling one letter from the one the body gives
go:1144	shipped	cloud/plugin/registry/main.go:22 is the app binary and manifest/apps.go:490 the fleet row that routes /v1/registry; its own router projection cloud/plugin/registry/openapi.json publishes 6 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1144 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1145	shipped	cloud/plugin/research/main.go:20 is the app binary and manifest/apps.go:467 the fleet row that routes /v1/research; its own router projection cloud/plugin/research/openapi.json publishes 8 operations, and every route HIP-1145 names resolves in the composed fleet document cloud/private.yaml
go:1146	shipped	cloud/plugin/sandbox/main.go:29 is the app binary and manifest/apps.go:419 the fleet row that routes /v1/sandbox; its own router projection cloud/plugin/sandbox/openapi.json publishes 19 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1146 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1147	partial	cloud/plugin/search/main.go:17 serves POST /v1/search, the one ranked result set the HIP specifies. The fleet inventory reads § names — GET /v1/search/indexes and GET /v1/search/stats — have no route (cloud/plugin/search/openapi.json declares 3 operations)
go:1150	shipped	cloud/plugin/seo/main.go:28 is the app binary and manifest/apps.go:425 the fleet row that routes /v1/seo; its own router projection cloud/plugin/seo/openapi.json publishes 7 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1150 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1151	shipped	cloud/plugin/settings/main.go:20 is the app binary and manifest/apps.go:407 the fleet row that routes /v1/settings; its own router projection cloud/plugin/settings/openapi.json publishes 2 operations, and every route HIP-1151 names resolves in the composed fleet document cloud/private.yaml
go:1152	shipped	cloud/plugin/share/main.go:27 is the app binary and manifest/apps.go:371 the fleet row that routes /v1/share; its own router projection cloud/plugin/share/openapi.json publishes 2 operations, and every route HIP-1152 names resolves in the composed fleet document cloud/private.yaml
go:1153	shipped	cloud/plugin/social/main.go:20 is the app binary and manifest/apps.go:297 the fleet row that routes /v1/social; its own router projection cloud/plugin/social/openapi.json publishes 13 operations, and every route HIP-1153 names resolves in the composed fleet document cloud/private.yaml
go:1154	shipped	cloud/plugin/sync/main.go:20 is the app binary and manifest/apps.go:341 the fleet row that routes /v1/sync; its own router projection cloud/plugin/sync/openapi.json publishes 6 operations, and every route HIP-1154 names resolves in the composed fleet document cloud/private.yaml
go:1155	shipped	cloud/plugin/taxonomy/main.go:22 is the app binary and manifest/apps.go:432 the fleet row that routes /v1/taxonomy; its own router projection cloud/plugin/taxonomy/openapi.json publishes 5 operations, and every route HIP-1155 names resolves in the composed fleet document cloud/private.yaml
go:1156	shipped	cloud/plugin/template/main.go:20 is the app binary and manifest/apps.go:219 the fleet row that routes /v1/template; its own router projection cloud/plugin/template/openapi.json publishes 5 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1156 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1160	shipped	cloud/plugin/todo/main.go:20 is the app binary and manifest/apps.go:218 the fleet row that routes /v1/todo; its own router projection cloud/plugin/todo/openapi.json publishes 13 operations, and every route HIP-1160 names resolves in the composed fleet document cloud/private.yaml
go:1161	shipped	cloud/plugin/wallet/main.go:27 is the app binary and manifest/apps.go:214 the fleet row that routes /v1/wallet; its own router projection cloud/plugin/wallet/openapi.json publishes 8 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1161 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1162	shipped	cloud/plugin/world/main.go:20 serves 6 operations under /v1/world. /v1/world/mcp and /v1/world/zap have no route, which the HIP requires — it says those two share the prefix and "are NOT served by this binary"
go:1163	shipped	cloud/plugin/x402/main.go:20 is the app binary and manifest/apps.go:215 the fleet row that routes /v1/x402; its own router projection cloud/plugin/x402/openapi.json publishes 1 operations, and every route HIP-1163 names resolves in the composed fleet document cloud/private.yaml
go:1164	shipped	cloud/plugin/provisioning/main.go:20 is the app binary and manifest/apps.go:164 the fleet row that routes /v1/admin/provisioning, /v1/provisioning; its own router projection cloud/plugin/provisioning/openapi.json publishes 30 operations, and every route HIP-1164 names resolves in the composed fleet document cloud/private.yaml
go:1165	shipped	cloud/plugin/s3/main.go:20 is the app binary and manifest/apps.go:150 the fleet row that routes /v1/s3/buckets, /v1/s3/health; its own router projection cloud/plugin/s3/openapi.json publishes 8 operations, and every route HIP-1165 names resolves in the composed fleet document cloud/private.yaml
go:1167	shipped	cloud/plugin/dataset/main.go:30 is the app binary and manifest/apps.go:286 the fleet row that routes /v1/dataset; its own router projection cloud/plugin/dataset/openapi.json publishes 7 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1167 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1172	shipped	cloud/plugin/visor/main.go:20 is the app binary and manifest/apps.go:342 the fleet row that routes /v1/visor; its own router projection cloud/plugin/visor/openapi.json publishes 34 operations, and every route HIP-1172 names resolves in the composed fleet document cloud/private.yaml
go:1173	shipped	cloud/plugin/network/main.go:28 is the app binary and manifest/apps.go:370 the fleet row that routes /v1/network; its own router projection cloud/plugin/network/openapi.json publishes 8 operations, and every route HIP-1173 names resolves in the composed fleet document cloud/private.yaml
go:1180	shipped	cloud/plugin/link/main.go:20 is the app binary and manifest/apps.go:213 the fleet row that routes /v1/link; its own router projection cloud/plugin/link/openapi.json publishes 11 operations, and every route HIP-1180 names resolves in the composed fleet document cloud/private.yaml
go:1181	partial	the whole surface answers one letter off the address HIP-1181 fixes. The HIP names 15 operations under /v1/plans; manifest/apps.go:138 gives the app the prefix /v1/plan, and all 14 served routes (cloud/plugin/plan/openapi.json) sit there. cloud/plugin/skills/main.go:26 names this same defect in passing — 'apps/plan, whose name was one letter off its prefix'. /v1/plan/cloud, /v1/plan/entries and /v1/plan/seed have no route under either spelling
go:1189	shipped	cloud/plugin/web3/main.go:24 is the app binary and manifest/apps.go:437 the fleet row that routes /v1/web3; its own router projection cloud/plugin/web3/openapi.json publishes 4 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1189 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1190	shipped	cloud/plugin/event/main.go:20 serves 12 paths under /v1/event including the envelope and store ingest, errors, replay, insights and the timeseries lenses — the five stems HIP-1190 folds here. /v1/event/batch is deliberately absent; the HIP says it cannot exist "because an array already is one"
go:1198	shipped	cloud/plugin/graph/main.go:23 is the app binary and manifest/apps.go:227 the fleet row that routes /v1/graph; its own router projection cloud/plugin/graph/openapi.json publishes 7 operations, and every route HIP-1198 names resolves in the composed fleet document cloud/private.yaml
go:1200	shipped	cloud/plugin/account/main.go:20 is the app binary and manifest/apps.go:76 the fleet row that routes /v1/account; its own router projection cloud/plugin/account/openapi.json publishes 10 operations, and every route HIP-1200 names resolves in the composed fleet document cloud/private.yaml
go:1201	shipped	cloud/plugin/admission/main.go:21 is the app binary and manifest/apps.go:472 the fleet row that routes /v1/admission; its own router projection cloud/plugin/admission/openapi.json publishes 1 operations, and every route HIP-1201 names resolves in the composed fleet document cloud/private.yaml
go:1202	shipped	cloud/plugin/entitlement/main.go:20 is the app binary and manifest/apps.go:412 the fleet row that routes /v1/entitlement; its own router projection cloud/plugin/entitlement/openapi.json publishes 3 operations, and every route HIP-1202 names resolves in the composed fleet document cloud/private.yaml
go:1203	shipped	cloud/plugin/affiliate/main.go:20 serves 17 operations; every operator action HIP-1203 §1 lists — the board, approve, rate, suspend, payout, sweep and the referral-analytics read — resolves under the singular stem manifest/apps.go:457 declares, /v1/admin/affiliate, including /v1/admin/affiliate/referrals. The HIP writes the plural and says that last read is still misfiled at /v1/admin/referrals; the fold has happened and cloud/openapi/misfiled.txt now carries no entries
go:1210	shipped	cloud/plugin/agents/main.go:26 is the app binary and manifest/apps.go:212 the fleet row that routes /v1/agents; its own router projection cloud/plugin/agents/openapi.json publishes 39 operations, and every route HIP-1210 names resolves in the composed fleet document cloud/private.yaml
go:1211	shipped	cloud/plugin/ai/main.go:20 is the app binary and manifest/apps.go the fleet row for /v1/ai, whose projection publishes the largest surface in the fleet — 1741 paths in cloud/private.yaml, including the finetune, memory, rag and router subtrees. The six roots HIP-1211 §2 says are DELETED rather than moved — /v1/documents, /v1/query, /v1/query_multiple, /v1/dev-bridge, /v1/install-patch, /v1/wecom-bot — are absent, which is what the HIP requires
go:1212	shipped	cloud/plugin/exec/main.go:20 serves 5 operations; /v1/exec/download/{wildcard1} in cloud/private.yaml is the byte-returning download the HIP writes as /v1/exec/download/{session_id}/{fileId} — one greedy segment rather than two named ones, same address space
go:1213	shipped	cloud/plugin/tools/main.go:21 is the app binary and manifest/apps.go:503 the fleet row that routes /v1/tools; its own router projection cloud/plugin/tools/openapi.json publishes 19 operations, and every route HIP-1213 names resolves in the composed fleet document cloud/private.yaml
go:1214	shipped	cloud/plugin/lsp/main.go:30 is the app binary and manifest/apps.go:353 the fleet row that routes /v1/lsp; its own router projection cloud/plugin/lsp/openapi.json publishes 5 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1214 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1220	partial	cloud/plugin/commerce/main.go:20 serves 181 operations across cart, catalog, store, ledger, invoices and plans. /v1/commerce/payments, which the HIP lists as the typed payment endpoint folded in from /v1/payments, was retired as a second address onto the same card money move once /v1/billing/topup/card became a typed op (cloud/apps/commerce/risk_payments_test.go:64); the HIP still names it
go:1221	shipped	cloud/plugin/treasury/main.go:21 is the app binary and manifest/apps.go:470 the fleet row that routes /v1/admin/treasury, /v1/treasury; its own router projection cloud/plugin/treasury/openapi.json publishes 8 operations, and every route HIP-1221 names resolves in the composed fleet document cloud/private.yaml
go:1222	shipped	cloud/plugin/pricing/main.go:21 is the app binary and manifest/apps.go:139 the fleet row that routes /v1/admin/pricing, /v1/pricing; its own router projection cloud/plugin/pricing/openapi.json publishes 33 operations, and every route HIP-1222 names resolves in the composed fleet document cloud/private.yaml
go:1230	shipped	cloud/plugin/platform/main.go:20 is the app binary and manifest/apps.go:196 the fleet row that routes /v1/platform; its own router projection cloud/plugin/platform/openapi.json publishes 37 operations, and every route HIP-1230 names resolves in the composed fleet document cloud/private.yaml
go:1231	shipped	cloud/plugin/projects/main.go:21 is the app binary and manifest/apps.go:197 the fleet row that routes /v1/projects; its own router projection cloud/plugin/projects/openapi.json publishes 29 operations, and every route HIP-1231 names resolves in the composed fleet document cloud/private.yaml
go:1232	shipped	cloud/plugin/git/main.go:20 is the app binary and manifest/apps.go:340 the fleet row that routes /v1/git; its own router projection cloud/plugin/git/openapi.json publishes 46 operations, and every route HIP-1232 names resolves in the composed fleet document cloud/private.yaml
go:1240	shipped	cloud/plugin/o11y/main.go:None is the app binary and manifest/apps.go:98 the fleet row that routes /v1/o11y; its own router projection cloud/plugin/o11y/openapi.json publishes 381 operations, and every route HIP-1240 names resolves in the composed fleet document cloud/private.yaml
go:1241	shipped	cloud/plugin/metrics/main.go:19 is the app binary and manifest/apps.go:74 the fleet row that routes /v1/metrics; its own router projection cloud/plugin/metrics/openapi.json publishes 11 operations, and every route HIP-1241 names resolves in the composed fleet document cloud/private.yaml
go:1242	shipped	cloud/plugin/leaderboard/main.go:21 is the app binary and manifest/apps.go:292 the fleet row that routes /v1/admin/leaderboard, /v1/leaderboard; its own router projection cloud/plugin/leaderboard/openapi.json publishes 6 operations, and every route HIP-1242 names resolves in the composed fleet document cloud/private.yaml
go:1250	shipped	cloud/plugin/integrations/main.go:21 is the app binary and manifest/apps.go:384 the fleet row that routes /v1/integrations; its own router projection cloud/plugin/integrations/openapi.json publishes 54 operations, and every route HIP-1250 names resolves in the composed fleet document cloud/private.yaml
go:1251	shipped	cloud/plugin/websearch/main.go:29 is the app binary and manifest/apps.go:420 the fleet row that routes /v1/websearch; its own router projection cloud/plugin/websearch/openapi.json publishes 7 operations, and every route HIP-1251 names resolves in the composed fleet document cloud/private.yaml
go:1252	shipped	cloud/plugin/meet/main.go:20 serves the join decision over /v1/meet. /v1/meet/ui has no route, which is the HIP's own conclusion — it says routing there "would have kept a browser app on the API origin"; the client ships as a committed Vite build at cloud/apps/meet/ui/dist instead
go:1253	shipped	cloud/plugin/explorer/main.go:20 is the app binary and manifest/apps.go:376 the fleet row that routes /v1/explorer; its own router projection cloud/plugin/explorer/openapi.json publishes 2 operations, and every route HIP-1253 names resolves in the composed fleet document cloud/private.yaml
go:1260	shipped	cloud/plugin/knowledge/main.go:26 is the app binary and manifest/apps.go:223 the fleet row that routes /v1/knowledge; its own router projection cloud/plugin/knowledge/openapi.json publishes 10 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1260 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1261	shipped	cloud/plugin/label/main.go:26 is the app binary and manifest/apps.go:261 the fleet row that routes /v1/label; its own router projection cloud/plugin/label/openapi.json publishes 7 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1261 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1262	shipped	cloud/plugin/reference/main.go:20 is the app binary and manifest/apps.go:268 the fleet row that routes /v1/reference; its own router projection cloud/plugin/reference/openapi.json publishes 6 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1262 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1310	shipped	cloud/plugin/webhook/main.go:20 is the app binary and manifest/apps.go:230 the fleet row that routes /v1/webhook; its own router projection cloud/plugin/webhook/openapi.json publishes 8 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1310 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1311	shipped	cloud/plugin/experiment/main.go:20 is the app binary and manifest/apps.go:468 the fleet row that routes /v1/experiment; its own router projection cloud/plugin/experiment/openapi.json publishes 7 operations, and every route HIP-1311 names resolves in the composed fleet document cloud/private.yaml
go:1312	shipped	cloud/plugin/company/main.go:26 is the app binary and manifest/apps.go:507 the fleet row that routes /v1/company; its own router projection cloud/plugin/company/openapi.json publishes 24 operations, and every route HIP-1312 names resolves in the composed fleet document cloud/private.yaml
go:1313	shipped	cloud/plugin/usage/main.go:20 serves 5 metered-record operations under /v1/usage. GET /v1/usage/health is not in the app's own projection because it is not the app's — the HIP says liveness is "the host's generic GET /v1/<name>/health", synthesised by serve.go from the subsystem name
go:1320	shipped	cloud/plugin/admin/main.go:20 is the app binary and manifest/apps.go:471 the fleet row that routes /v1/admin; 86 operator paths resolve in cloud/private.yaml. The one address the HIP names that does not is /v1/admin/referrals/bonuses, which it cites as another capability's row — the manifest spells it singular, /v1/admin/referral/bonuses (manifest/apps.go under Name "referral"), and that route is served
go:1321	shipped	cloud/plugin/dns/main.go:20 is the app binary and manifest/apps.go:198 the fleet row that routes /v1/dns; its own router projection cloud/plugin/dns/openapi.json publishes 12 operations, all of which resolve in the composed fleet document cloud/private.yaml. HIP-1321 fixes the capability rather than enumerating route literals, so the projection is the surface
go:1322	shipped	cloud/plugin/skills/main.go:21 is the app binary and manifest/apps.go:66 the fleet row that routes /.well-known/agent-skills/:skill/SKILL.md, /.well-known/agent-skills/:product/index.json and 1 more; its own router projection cloud/plugin/skills/openapi.json publishes 3 operations, and every route HIP-1322 names resolves in the composed fleet document cloud/private.yaml
go:1323	shipped	cloud/apps/kafka/kafka.go:1 — the app speaks the KAFKA wire protocol on :9092 and translates it onto the one JetStream bus apps/pubsub serves, so it registers no HTTP operation and cloud/plugin/kafka/openapi.json is empty by construction; manifest/apps.go:60 is the fleet row, Eager, and cloud/plugin/kafka/main.go:20 the binary
go:1324	shipped	cloud/plugin/kv/main.go:26 is the app binary and manifest/apps.go:59 the fleet row that routes /v1/kv; its own router projection cloud/plugin/kv/openapi.json publishes 6 operations, and every route HIP-1324 names resolves in the composed fleet document cloud/private.yaml
go:1325	shipped	cloud/plugin/node/main.go:30 is the app binary and manifest/apps.go:454 the fleet row that routes /v1/node; its own router projection cloud/plugin/node/openapi.json publishes 4 operations, and every route HIP-1325 names resolves in the composed fleet document cloud/private.yaml
go:1326	shipped	cloud/apps/amqp/amqp.go:1 — the app speaks the AMQP wire protocol 0-9-1 on :5672 and translates it onto the one JetStream bus apps/pubsub serves, so it registers no HTTP operation and cloud/plugin/amqp/openapi.json is empty by construction; manifest/apps.go:64 is the fleet row, Eager, and cloud/plugin/amqp/main.go:25 the binary
cpp:0019	partial	ml/hanzo-metal-kernels and hanzo-kernels are real and large — 17,204 lines of Metal, 23,606 of CUDA, 7,735 of HIP — but they are not the kernels HIP-0019 §"GPU Kernel Interface" names. q4_k_m_matmul and q4_k_m_matmul_metal grep to zero across ~/work/hanzo/ml, and attention.metal, layernorm.metal, flash_attn.cu and fused_ops.cu do not exist. What ships is ggml- and MLX-derived: kernel_mul_mv_q4_K_f32, scaled_dot_product_attention.metal, mlx_gemm.metal
cpp:0043	shipped	engine/hanzo-quant/kernels holds a CUDA directory for every quantization format HIP-0043:22 enumerates — marlin, hqq, afq, scalar/vector/blockwise fp8, mmq_gguf, mxfp4 — and engine/hanzo-paged-attn/src/cuda/pagedattention.cuh:1 gives PagedAttention CUDA, Metal and ROCm backends, 46,261 lines in total. The C++ is inherited rather than authored: pagedattention.cuh credits vLLM and NVIDIA FasterTransformer, which is consistent with HIP-0043:20,26 declaring the engine to BE the mistral.rs fork, so the fork's kernels are the specified artifact
cpp:0120	partial	datastore/src/Server/ZAP/ZAPHandler.cpp:1 makes the C++ datastore speak ZAP natively on :9655 (MSG_DATASTORE=302), started from programs/server/Server.cpp:2999 under CMake target datastore_server_zap. It is 372 lines of Hanzo-original C++ and the only non-Go application of the HIP's rule. It routes only /query and /exec to executeQuery, is single-threaded per connection with no auth, TLS or streaming, and HIP-0120:38's conformance check greps .go files only, so nothing holds this side to the rule
rust:0005	partial	node/hanzo-libs/hanzo-pqc/src/lib.rs:1 implements FIPS 203/204/205 with the HIP's mandated defaults — config.rs:67-73 pins ML-KEM-768, ML-DSA-65 and hybrid ML-KEM-768+X25519 — across kem, signature, kdf, hybrid, wire_protocol and attestation, 3,928 lines. The separate crypto crate (2,157 lines) is not a second implementation: crypto/src/lib.rs:11-13 re-exports the ml_kem, ml_dsa and pqcrypto_hqc crates and adds symmetric, hash and error wrappers. The AI-specific layers the HIP adds on top — model-weight protection, PQ-signed model artifacts — are in neither crate
rust:0010	shipped	mcp/rust/src/lib.rs:2 declares the Rust row of the HIP's implementation table; the Core Tools column is satisfied by src/tools/ — exec, fs, think, memory, plan, mode, computer, browser, git, code and lsp. JSON-RPC tools/list and tools/call are wired at src/server.rs:53 and :67. 28,265 lines
rust:0015	partial	mcp/rust/src/tools/computer_tool/mod.rs:96 dispatches the HIP's InputControl and ScreenCapture verbs — click, doubleClick, rightClick, middleClick, move, moveRelative, drag, scroll, type, press, keyDown, keyUp, hotkey, screenshot, screenshotRegion, getScreens, screenSize, batch — over macos.rs, linux.rs and windows.rs, with Playwright browser automation at src/tools/browser_tool.rs. Missing: the recording session API (session, record, stop, SessionResult, activity detection) and the touch verbs tap, swipe and pinch
rust:0019	partial	ml/hanzo-ml/src/device.rs:32 Device carries Cpu, Cuda, Metal, Rocm, Vulkan and Wgpu, dtype.rs:9 the DType set, and quantized/ has the k-quant, GGUF and imatrix kernels the HIP's quantization table names. The Hamiltonian Dynamics section — symplectic_euler_step, leapfrog_step, hamiltonian_energy — has no implementation: a case-insensitive grep for hamiltonian over the whole ml tree returns nothing
rust:0020	partial	node is a 336,025-line Rust node, but three of the four subsystems the HIP's architecture names are different things. Networking: node/hanzo-libs/hanzo-libp2p/Cargo.toml:31 enables tcp, noise, yamux, identify, ping, relay, dcutr and request-response — no gossipsub, no kademlia, no mdns. Consensus: node/hanzo-libs/hanzo-consensus/src/lib.rs:1-10 is Quasar over lux-consensus, not PoAI, and grep for PoAI or proof_of_ai returns nothing. Storage: rusqlite and sqlite-vec (node/hanzo-libs/hanzo-db-sqlite/Cargo.toml:16), not RocksDB. As specified: Lux settlement at node/hanzo-libs/hanzo-l2/src/commitment.rs:1 and the compute inventory at node/hanzo-libs/hanzo-compute/src/peer.rs
rust:0040	partial	rust-sdk/crates/hanzo-client is the Rust row of the HIP's SDK table: 119 modules under src/apis, 2,523 typed models, 217,187 lines, generated from cloud's openapi.yaml (src/apis/configuration.rs:1-8). Two deviations: the generator is openapi-generator driven by hanzoai/openapi rather than the Stainless the HIP names, and the uniform retry and backoff classification is absent — Configuration (configuration.rs:14-22) carries base_path, user_agent, client and credentials, with no max_retries or backoff anywhere in the crate
rust:0041	shipped	cli/src/commands/product/generated.rs is the committed generated command tree (1.35 MB), produced by cli/src/bin/genproduct.rs from cli/spec/cloud.json, which cli/src/bin/genspec.rs emits from cloud's openapi.yaml. genspec, genproduct and driftgate sit behind cargo features (cli/Cargo.toml:14-44) and there is no build.rs, so the shipped binary parses no YAML — the four normative properties of §1 hold as written
rust:0043	shipped	engine/hanzo-engine/src/lib.rs:513 `pub struct Hanzo` is the serving loop (the renamed mistral.rs MistralRs); the OpenAI surface is engine/hanzo-server-core/src/router.rs:315-331, where /v1/chat/completions, /v1/completions, /v1/embeddings and /v1/models resolve, plus /v1/messages for the Anthropic wire. PagedAttention (hanzo-paged-attn, cuda/metal/rocm/vulkan), the quantization matrix the HIP lists (hanzo-quant/src/{gguf,afq,fp8,blockwise_fp8,bitsandbytes,f8q8}), PyO3 bindings and MCP are all present crates
rust:0050	partial	edge/edge-core/src/lib.rs:1 is a real GGUF-on-Candle on-device runtime — model, sampling, session and tokenizer — with edge-cli run/serve/bench/info and a 282-line edge-wasm crate, defaulting to zenlm/zen3-nano at Q4_K_M (edge-core/src/model.rs:74), 2,760 lines over 13 files. Missing against the HIP: the Swift and Kotlin SDKs, local MCP tool execution, the maxMemoryBytes budget and the cloud-fallback path; none of those strings occur in the crate
rust:0088	none	the ZAP wire is implemented in Rust in four places — zap/rust, node/hanzo-libs/hanzo-zap, evm/crates/hanzo-zap and platform/pkg/zap — so the session KEM would live there, and it does not. evm/crates/hanzo-zap/src/handshake.rs:12 is the whole handshake: a 4-byte length, protocol version 42, an address and a 1-byte ACK. No ML-KEM-768 or -1024 encapsulation, no KMAC256-keyed HKDF-Extract, no AEAD derivation; grep for ml_kem or MlKem across all four crates returns nothing
rust:0105	partial	zip-rs/zip-rs/src/alloc_abi.rs:36 exports __base_alloc and :54 __base_free, and the #[handler] macro emits the extern "C" fn(i32,i32) -> i64 shape, so the guest half of the HIP's wasm calling convention is implemented in Rust for the wazero and v8 hosts. The host half — the Runtime interface with its four engines (native Go, goja, wazero, v8go) and extension.json dispatch — is Go and has no Rust counterpart. 452 lines
rust:0111	partial	cli/src/iam/paths.rs:14-20 pins the exact HIP-0111 paths, /v1/iam/oauth/{authorize,token,userinfo,revoke}, with a comment stating no discovery, no legacy /oauth/*, no /api/; cli/src/iam/{oauth,pkce,device,token}.rs implement authorization-code with PKCE-S256 and the device flow against them, 4,854 lines. This is the client half only: the provider is not Rust, and the SCIM 2.0 and RFC 7662 introspection surfaces have no Rust caller
rust:0113	partial	engine/hanzo-engine-ffi/src/lib.rs:82 hanzo_ffi_infer and :120 hanzo_ffi_embed are the C ABI the HIP names for a bonded provider to load registered models through, 306 lines with a matching free. The rest has no Rust: no commit-reveal quorum, no Proof-of-Thought receipt type, and none of the Cognitive Sidecar artifacts (ProposalDraft, VoteRecommendation, ConfigPatch, RiskReport, OperatorAction, BridgeHealthAlert) appear in the tree
rust:0114	partial	zap/rust/src/lib.rs:1 is the canonical Rust ZAP implementation — 16-byte little-endian header (wire.rs Header, read_frame, write_frame), offset-driven slot regions, schema bindings from the in-tree zapc compiler at zap/zapc-rs, byte-aligned with the Go and TypeScript references. The cognitive layer this HIP is about is missing: the inference-intent, settled-receipt and operator-message procedure set does not appear — src/msg.rs and src/schema.rs carry the generic service procedures only
